scenario,sadness,joy,love,anger,fear,surprise
,0.026725376024842262,0.08009184896945953,0.004313930403441191,0.8350603580474854,0.04980403557419777,0.004004436545073986
,0.030627813190221786,0.04259152337908745,0.004577482119202614,0.12262007594108582,0.7880532145500183,0.011529962532222271
,0.039157602936029434,0.49443092942237854,0.008100229315459728,0.1490589678287506,0.2953498065471649,0.01390244159847498
,0.0061801341362297535,0.9703036546707153,0.011355405673384666,0.009016570635139942,0.0018802653066813946,0.0012640103232115507
,0.027718914672732353,0.11827098578214645,0.005078233312815428,0.5548207759857178,0.2861996293067932,0.00791147444397211
,0.1339636594057083,0.06533275544643402,0.00882088765501976,0.7260266542434692,0.05800189450383186,0.00785408727824688
,0.0022330551873892546,0.9897851347923279,0.0010614029597491026,0.004917347803711891,0.0013319553108885884,0.0006709913141094148
,0.014075889252126217,0.02251562662422657,0.004406265448778868,0.8876305222511292,0.06547392904758453,0.0058977301232516766
,0.039114031940698624,0.13075920939445496,0.014109951443970203,0.37281185388565063,0.4203100800514221,0.022894879803061485
,0.01670895889401436,0.012400617823004723,0.0027495247777551413,0.9428847432136536,0.02331881783902645,0.0019372826209291816
,0.04488899186253548,0.396631121635437,0.0063510797917842865,0.32714706659317017,0.2044389247894287,0.020542874932289124
,0.021327735856175423,0.8398508429527283,0.00784794520586729,0.07204712927341461,0.052408087998628616,0.0065182787366211414
,0.05567921698093414,0.2540642321109772,0.008651524782180786,0.36356624960899353,0.3073614239692688,0.01067735068500042
,0.13951347768306732,0.43569329380989075,0.004260130226612091,0.290349543094635,0.1225341185927391,0.007649419829249382
,0.06608255952596664,0.7721720337867737,0.005322164390236139,0.11967086791992188,0.026700690388679504,0.010051672346889973
,0.27599549293518066,0.33732709288597107,0.006729255896061659,0.3232109546661377,0.05400818586349487,0.0027290238067507744
,0.019961975514888763,0.10869996249675751,0.007215253077447414,0.8203070163726807,0.0389297679066658,0.004886013455688953
,0.12559744715690613,0.1937626451253891,0.011098707094788551,0.6404467821121216,0.020151494070887566,0.00894290953874588
,0.03187544271349907,0.8267531394958496,0.005578755866736174,0.06574857234954834,0.06260231137275696,0.007441686931997538
,0.008807716891169548,0.00795054342597723,0.00175570510327816,0.9555263519287109,0.02440350130200386,0.0015562557382509112
,0.20453687012195587,0.01677641086280346,0.00558085273951292,0.030895307660102844,0.7304708361625671,0.011739689856767654
,0.014774731360375881,0.842380940914154,0.015457895584404469,0.11869370937347412,0.0056335958652198315,0.0030590619426220655
,0.04800472781062126,0.44417804479599,0.010609550401568413,0.4239298403263092,0.06550580263137817,0.007772014010697603
,0.027281437069177628,0.5585381388664246,0.010807864367961884,0.3605266213417053,0.03613453358411789,0.00671140244230628
,0.00137788662686944,0.0008033612975850701,0.00040840034489519894,0.9936801195144653,0.003399090375751257,0.00033113290555775166
,0.06559079885482788,0.2105090320110321,0.01195952482521534,0.43475332856178284,0.26535388827323914,0.01183335855603218
,0.07925662398338318,0.17413866519927979,0.014784043654799461,0.6159428358078003,0.10143735259771347,0.014440503902733326
,0.011192227713763714,0.9722728729248047,0.002815169282257557,0.009036675095558167,0.00370287848636508,0.0009800372645258904
,0.02408870868384838,0.15543285012245178,0.006069710943847895,0.6169930696487427,0.19178809225559235,0.005627528764307499
,0.09837844222784042,0.3614754378795624,0.012457351200282574,0.18791307508945465,0.32989683747291565,0.009878797456622124
,0.010295793414115906,0.9448221325874329,0.002666220534592867,0.026072891429066658,0.009759212844073772,0.0063838413916528225
,0.03305378556251526,0.41577428579330444,0.007515026722103357,0.34321779012680054,0.189832866191864,0.010606268420815468
,0.04715042933821678,0.5243234038352966,0.011664582416415215,0.20056457817554474,0.21024224162101746,0.006054694764316082
,0.05919674038887024,0.31279316544532776,0.020700285211205482,0.5854597091674805,0.018474463373422623,0.003375579370185733
,0.04003288224339485,0.7035906910896301,0.006805255077779293,0.16138428449630737,0.07987672090530396,0.008310120552778244
,0.10487151145935059,0.3228629231452942,0.014782856218516827,0.43359726667404175,0.096873939037323,0.027011418715119362
,0.007519501727074385,0.9702871441841125,0.0019398912554606795,0.012180019170045853,0.00600494584068656,0.0020685247145593166
,0.0013291925424709916,0.992416262626648,0.0013676248490810394,0.0032954872585833073,0.0009220754727721214,0.0006693294853903353
,0.07212510704994202,0.4841366112232208,0.011622807942330837,0.27322453260421753,0.14332182705402374,0.015569018200039864
,0.010808056220412254,0.011610063724219799,0.002746924990788102,0.9434419870376587,0.028953803703188896,0.0024390185717493296
,0.3123161494731903,0.5474165678024292,0.016982482746243477,0.04064754396677017,0.07529531419277191,0.007341965567320585
,0.10253878682851791,0.6334117650985718,0.011103207245469093,0.19990769028663635,0.043954331427812576,0.009084112010896206
,0.0659838318824768,0.4577878415584564,0.00829289760440588,0.28463006019592285,0.17153164744377136,0.01177374180406332
,0.05678193271160126,0.02615172602236271,0.0025279514957219362,0.2240910828113556,0.6855890154838562,0.004858295898884535
,0.14880599081516266,0.3676992952823639,0.014827088452875614,0.3185847997665405,0.1373620331287384,0.012720837257802486
,0.028699036687612534,0.6368605494499207,0.005983628798276186,0.2233072817325592,0.09695500135421753,0.008194539695978165
,0.08158054202795029,0.21183069050312042,0.011896559037268162,0.5736827254295349,0.11348304152488708,0.00752649363130331
,0.019110940396785736,0.028599288314580917,0.0064110527746379375,0.9065908193588257,0.034478649497032166,0.004809185862541199
,0.048500966280698776,0.05115581676363945,0.0055959043093025684,0.8015798330307007,0.08886681497097015,0.004300710745155811
,0.005048696417361498,0.9474412798881531,0.001975358696654439,0.03065638057887554,0.012152723968029022,0.002725513419136405
,0.0492650642991066,0.23374882340431213,0.010064407251775265,0.419561505317688,0.27972307801246643,0.007637121714651585
,0.01101953350007534,0.9340632557868958,0.0024563176557421684,0.026122990995645523,0.02158482000231743,0.004753021989017725
,0.029358593747019768,0.8010342121124268,0.004370047710835934,0.14370031654834747,0.014921842142939568,0.006614954676479101
,0.9884241819381714,0.0011222942266613245,0.0011619478464126587,0.0035287037026137114,0.0053317006677389145,0.0004311227530706674
,0.9581630229949951,0.011917214840650558,0.0017178048146888614,0.017655890434980392,0.008485158905386925,0.0020609053317457438
,0.029864748939871788,0.05586491897702217,0.0022543964441865683,0.860106348991394,0.05003442242741585,0.0018751302268356085
,0.08274710178375244,0.06353184580802917,0.005197672639042139,0.16884762048721313,0.6618958115577698,0.017779957503080368
,0.010698726400732994,0.9369244575500488,0.0033418762031942606,0.038682933896780014,0.0062012821435928345,0.004150689113885164
,0.041821692138910294,0.15742391347885132,0.01051912922412157,0.5832839012145996,0.19722546637058258,0.009725913405418396
,0.08117187023162842,0.27790582180023193,0.013678652234375477,0.41102543473243713,0.20544476807117462,0.01077342126518488
,0.0280966367572546,0.1402752697467804,0.013618416152894497,0.41064321994781494,0.39935266971588135,0.008013838902115822
,0.03734927251935005,0.6756970882415771,0.012934098020195961,0.12147007137537003,0.13411463797092438,0.018434807658195496
,0.05977219343185425,0.6342048645019531,0.017546923831105232,0.25708258152008057,0.027150828391313553,0.004242617171257734
,0.09882201254367828,0.09657467156648636,0.012849467806518078,0.670178234577179,0.11365268379449844,0.007922947406768799
